3621,755924/6684,null,10,2011-04-07,null,null,884
3622,745711/7261,null,10,2008-06-09,null,null,885
3623,771103/8456,null,10,2019-12-28,null,null,886
3624,785616/7627,null,10,2015-08-19,null,null,887
3625,791114/8454,null,10,2012-09-02,null,null,888
3626,786004/7283,null,10,2008-08-06,null,null,889
3627,795709/7786,null,10,2003-06-25,null,null,890
3628,790727/7180,null,10,2019-11-24,null,null,891
3629,781123/7753,null,10,2012-12-13,null,null,892
3630,795221/8494,null,10,2014-07-17,null,null,893
3631,790410/7706,null,10,2014-04-26,null,null,894
3632,790627/7159,null,10,2005-12-28,null,null,895
3633,790506/4651,null,10,2006-08-01,null,null,896
3634,791122/7676,null,10,2000-02-15,null,null,897
3635,795309/9242,null,10,2019-03-05,null,null,898
3636,780915/7895,null,10,2020-08-18,null,null,899
3637,730324/9679,null,10,2020-01-03,null,null,900
3638,731224/8438,null,10,2017-03-27,null,null,901
3639,770215/8453,null,10,2003-10-28,null,null,902
3640,770816/8391,null,10,2009-09-16,null,null,903
3641,780411/7992,null,10,2021-06-01,null,null,904
3642,780511/8431,null,10,2019-10-18,null,null,905
3643,780313/7276,null,10,2007-01-09,null,null,906
3644,770322/8489,null,10,2016-08-26,null,null,907
3645,785515/9026,null,10,2021-04-18,null,null,908
3646,771031/9144,null,10,2003-07-23,null,null,909
3647,770207/8461,null,10,2006-03-27,null,null,910
3648,560121/0001,null,10,2021-08-05,null,null,911
3649,780818/7970,null,10,2020-02-11,null,null,912
3650,780414/9067,null,10,2005-07-24,null,null,913
3651,760227/7254,null,10,2009-03-12,null,null,914
3652,830502/7995,null,10,2005-05-22,null,null,915
3653,740103/8436,null,10,2004-10-24,null,null,916
3654,740522/7126,null,10,2012-05-24,null,null,917
3655,730425/8478,null,10,2019-05-31,null,null,918
3656,741017/7159,null,10,2010-10-08,null,null,919
3657,780728/8445,null,10,2006-01-25,null,null,920
3658,800515/8029,null,10,2002-03-15,null,null,921
3659,785309/7890,null,10,2000-03-08,null,null,922
3660,761103/7973,null,10,2022-07-28,null,null,923
3661,781218/8109,null,10,2008-08-04,null,null,924
3662,851127/8776,null,10,2021-04-19,null,null,925
3663,850510/9470,null,10,2019-08-25,null,null,926
3664,851231/9431,null,10,2003-08-05,null,null,927
3464,745802/6125,null,10,2018-06-24,null,null,727
3465,720301/7151,null,10,2007-09-10,null,null,728
3466,740529/8274,null,10,2006-01-29,null,null,729
3467,740606/8285,null,10,2021-12-07,null,null,730
3468,741217/9346,null,10,2008-11-01,null,null,731
3469,750720/8489,null,10,2010-09-25,null,null,732
3470,750209/8472,null,10,2003-02-10,null,null,733
3471,750907/7136,null,10,2006-11-01,null,null,734
3472,750519/8800,null,10,2009-01-22,null,null,735
3473,750706/6787,null,10,2007-08-02,null,null,736
3474,751118/8003,null,10,2015-02-20,null,null,737
3475,751019/7992,null,10,2012-05-01,null,null,738
3476,750805/8415,null,10,2012-07-12,null,null,739
3477,755213/8440,null,10,2018-11-10,null,null,740
3478,741022/7682,null,10,2008-01-05,null,null,741
3479,750304/6969,null,10,2012-01-06,null,null,742
3480,740823/9300,null,10,2003-06-22,null,null,743
3481,750727/7604,null,10,2001-09-10,null,null,744
3482,735313/9101,null,10,2006-02-02,null,null,745
3483,750426/7386,null,10,2015-05-31,null,null,746
3484,750205/7618,null,10,2014-08-10,null,null,747
2738,790705/8379,null,10,2004-10-24,null,null,1
2739,810224/7604,null,10,2014-08-23,null,null,2
2740,800226/7988,null,10,2021-08-23,null,null,3
2741,810425/7997,null,10,2000-11-26,null,null,4
2742,810630/7803,null,10,2006-10-13,null,null,5
2743,780527/8415,null,10,2011-12-10,null,null,6
2744,800704/7675,null,10,2015-12-10,null,null,7
2745,771124/7687,null,10,2019-08-04,null,null,8
2746,815616/8009,null,10,2005-03-21,null,null,9
2747,780502/8077,null,10,2016-06-09,null,null,10
2748,810122/8234,null,10,2016-02-18,null,null,11
2749,790528/7533,null,10,2001-04-13,null,null,12
2750,800310/7123,null,10,2014-09-03,null,null,13
2751,811117/6689,null,10,2018-01-07,null,null,14
2752,810128/7975,null,10,2011-12-06,null,null,15
2753,811204/7669,null,10,2008-02-15,null,null,16
2754,810917/8297,null,10,2000-12-14,null,null,17
2755,800306/7281,null,10,2002-03-18,null,null,18
2756,790305/6535,null,10,2002-01-08,null,null,19
2757,811026/7066,null,10,2003-12-06,null,null,20
2758,785710/8105,null,10,2009-04-21,null,null,21
2759,810430/7552,null,10,2022-07-08,null,null,22
2760,800808/8418,null,10,2001-11-30,null,null,23
2761,790531/8058,null,10,2005-03-17,null,null,24
2762,811115/6878,null,10,2005-08-31,null,null,25
2763,800422/8419,null,10,2001-10-15,null,null,26
2764,765926/9079,null,10,2011-07-31,null,null,27
2765,800506/7906,null,10,2004-10-19,null,null,28
2766,800508/7376,null,10,2003-10-23,null,null,29
2767,811031/7688,null,10,2018-02-20,null,null,30
2768,801130/8415,null,10,2011-01-31,null,null,31
2769,791002/8280,null,10,2002-12-01,null,null,32
2770,800618/8476,null,10,2009-07-20,null,null,33
2771,810213/7923,null,10,2020-09-24,null,null,34
2772,800827/7684,null,10,2020-08-27,null,null,35
2773,790413/8957,null,10,2021-03-10,null,null,36
2774,801123/7982,null,10,2020-01-10,null,null,37
2775,800118/7711,null,10,2010-05-07,null,null,38
2776,811009/0000,null,10,2001-06-06,null,null,39
2777,801118/6227,null,10,2003-03-29,null,null,40
2778,810226/8416,null,10,2016-09-18,null,null,41
2779,800901/7610,null,10,2015-07-27,null,null,42
2780,800420/7916,null,10,2016-05-07,null,null,43
2781,775418/6275,null,10,2011-11-18,null,null,44
2782,810202/7164,null,10,2007-01-06,null,null,45
2783,800715/6784,null,10,2020-12-09,null,null,46
2784,770713/8076,null,10,2004-08-15,null,null,47
2785,795330/7175,null,10,2021-02-27,null,null,48
2786,790401/7913,null,10,2014-03-15,null,null,49
2787,781003/7708,null,10,2010-08-05,null,null,50
2788,790216/7900,null,10,2000-10-28,null,null,51
2789,795505/7264,null,10,2013-05-23,null,null,52
2790,780331/7687,null,10,2013-02-23,null,null,53
2791,751121/8165,null,10,2002-07-11,null,null,54
2792,771211/7754,null,10,2022-08-09,null,null,55
2793,770127/8420,null,10,2004-10-14,null,null,56
2794,740608/7755,null,10,2016-09-25,null,null,57
2795,775809/8436,null,10,2009-10-10,null,null,58
2796,770309/9140,null,10,2008-08-20,null,null,59
2797,751122/6767,null,10,2021-12-16,null,null,60
2798,790205/8252,null,10,2022-09-29,null,null,61
2799,750814/9649,null,10,2020-02-13,null,null,62
2800,760225/7894,null,10,2002-04-03,null,null,63
2801,750916/8084,null,10,2015-12-29,null,null,64
2802,780721/7605,null,10,2013-10-01,null,null,65
2803,790608/7904,null,10,2010-08-21,null,null,66
2804,740422/7776,null,10,2011-03-10,null,null,67
2805,751228/7607,null,10,2009-11-20,null,null,68
2806,740722/7773,null,10,2004-05-01,null,null,69
2807,760924/7613,null,10,2013-01-12,null,null,70
2808,750719/7159,null,10,2019-10-24,null,null,71
2809,741018/8588,null,10,2007-04-14,null,null,72
2810,761230/8429,null,10,2000-05-04,null,null,73
2811,740201/6525,null,10,2001-10-13,null,null,74
2812,750528/7625,null,10,2007-04-15,null,null,75
2813,755406/7752,null,10,2004-07-03,null,null,76
2814,755109/8060,null,10,2008-07-17,null,null,77
2815,760604/8296,null,10,2016-04-13,null,null,78
2816,760822/8419,null,10,2006-02-23,null,null,79
2817,755410/7913,null,10,2016-06-19,null,null,80
2818,741108/7794,null,10,2017-10-07,null,null,81
2819,521208/0000,null,10,2009-04-07,null,null,82
2820,740117/9478,null,10,2019-01-05,null,null,83
2821,750416/8111,null,10,2013-07-03,null,null,84
2822,751116/9347,null,10,2021-05-17,null,null,85
2823,746004/7793,null,10,2009-10-02,null,null,86
2824,750401/8962,null,10,2015-09-24,null,null,87
2825,745306/7776,null,10,2017-10-20,null,null,88
2826,785211/8956,null,10,2009-07-13,null,null,89
2827,750809/7993,null,10,2006-04-01,null,null,90
2828,741130/7519,null,10,2020-07-10,null,null,91
2829,750619/7765,null,10,2006-11-22,null,null,92
2830,780208/7502,null,10,2020-07-03,null,null,93
2831,760930/9070,null,10,2008-05-14,null,null,94
2832,760228/6736,null,10,2014-08-19,null,null,95
2833,521115/5869,null,10,2017-10-22,null,null,96
2834,750615/7780,null,10,2021-06-29,null,null,97
2835,781121/7689,null,10,2009-06-24,null,null,98
2836,750214/8489,null,10,2012-06-22,null,null,99
2837,730526/9356,null,10,2016-07-24,null,null,100
2838,745630/6759,null,10,2019-05-22,null,null,101
2839,755104/8164,null,10,2011-07-05,null,null,102
2840,745422/7220,null,10,2001-11-27,null,null,103
2841,760329/8087,null,10,2016-03-31,null,null,104
2842,761030/8090,null,10,2006-10-07,null,null,105
2843,770312/8092,null,10,2005-08-13,null,null,106
2844,760207/8495,null,10,2006-04-11,null,null,107
2845,750309/7745,null,10,2022-10-20,null,null,108
2846,730820/6961,null,10,2001-09-30,null,null,109
2847,680915/0000,null,10,2004-12-01,null,null,110
2848,715930/8420,null,10,2015-11-11,null,null,111
2849,760504/7967,null,10,2017-03-24,null,null,112
2850,581214/0000,null,10,2003-02-13,null,null,113
2851,840105/9040,null,10,2012-03-08,null,null,114
2852,830819/8448,null,10,2006-01-28,null,null,115
2853,600109/0000,null,10,2007-03-26,null,null,116
2854,480108/0001,null,10,2020-02-01,null,null,117
2855,680816/0000,null,10,2003-09-26,null,null,118
2856,830511/7997,null,10,2021-01-28,null,null,119
2857,840419/8110,null,10,2014-04-02,null,null,120
2858,800515/7193,null,10,2006-05-03,null,null,121
2859,750627/7713,null,10,2006-11-14,null,null,122
2860,781129/8088,null,10,2006-11-12,null,null,123
2861,790324/7990,null,10,2017-12-22,null,null,124
2862,770324/6958,null,10,2018-03-01,null,null,125
2863,770730/8422,null,10,2011-12-24,null,null,126
2864,765401/7767,null,10,2013-07-24,null,null,127
2865,770701/9034,null,10,2008-09-26,null,null,128
2866,761206/9366,null,10,2022-03-13,null,null,129
2867,770301/6167,null,10,2007-04-28,null,null,130
2868,760628/7755,null,10,2000-02-26,null,null,131
2869,721213/6822,null,10,2017-10-20,null,null,132
2870,790413/8363,null,10,2000-09-18,null,null,133
2871,800110/6564,null,10,2003-10-24,null,null,134
2872,800819/7989,null,10,2003-07-19,null,null,135
2873,800518/8081,null,10,2006-01-13,null,null,136
2874,790508/7674,null,10,2001-12-08,null,null,137
2875,800910/7700,null,10,2009-03-07,null,null,138
2876,795117/8422,null,10,2008-08-19,null,null,139
2877,805502/7904,null,10,2007-02-12,null,null,140
2878,750403/7222,null,10,2016-06-12,null,null,141
2879,750702/8441,null,10,2001-11-23,null,null,142
2880,760131/7999,null,10,2022-06-29,null,null,143
2881,745620/8430,null,10,2007-11-27,null,null,144
2882,751026/7985,null,10,2006-02-08,null,null,145
2883,781102/8489,null,10,2022-02-15,null,null,146
2884,771219/7482,null,10,2021-05-21,null,null,147
2885,785728/8439,null,10,2011-08-12,null,null,148
2886,730426/6321,null,10,2007-03-10,null,null,149
2887,730302/7292,null,10,2011-04-10,null,null,150
2888,755811/8106,null,10,2004-03-05,null,null,151
2889,751129/8146,null,10,2015-09-25,null,null,152
2890,771212/7995,null,10,2013-12-19,null,null,153
2891,800426/6545,null,10,2018-08-22,null,null,154
2892,740311/7788,null,10,2004-09-19,null,null,155
2893,780802/7150,null,10,2012-02-27,null,null,156
2894,775701/8445,null,10,2005-08-30,null,null,157
2895,780105/7871,null,10,2021-07-13,null,null,158
2896,770901/7998,null,10,2002-04-04,null,null,159
2897,770827/8424,null,10,2005-05-03,null,null,160
2898,785330/8452,null,10,2000-03-25,null,null,161
2899,770727/7490,null,10,2005-04-01,null,null,162
2900,780124/8378,null,10,2009-05-07,null,null,163
2901,740918/6796,null,10,2017-06-08,null,null,164
2902,740225/9059,null,10,2018-10-19,null,null,165
2903,805425/8454,null,10,2009-09-26,null,null,166
2904,785612/8445,null,10,2020-03-11,null,null,167
2905,780824/8074,null,10,2002-06-07,null,null,168
2906,795829/8436,null,10,2017-02-06,null,null,169
2907,750419/7998,null,10,2001-05-11,null,null,170
2908,756104/8484,null,10,2019-05-07,null,null,171
2909,780806/7971,null,10,2007-10-07,null,null,172
2910,750727/7745,null,10,2012-05-20,null,null,173
2911,751201/4268,null,10,2005-07-09,null,null,174
2912,756224/7616,null,10,2016-04-05,null,null,175
2913,751113/6600,null,10,2009-12-27,null,null,176
2914,755414/7898,null,10,2012-08-03,null,null,177
2915,730911/7761,null,10,2014-04-08,null,null,178
2916,765524/7754,null,10,2005-11-29,null,null,179
2917,766130/7699,null,10,2017-06-27,null,null,180
2918,780624/8725,null,10,2004-10-22,null,null,181
2919,761024/7612,null,10,2001-11-18,null,null,182
2920,760812/9067,null,10,2018-03-25,null,null,183
4755,880103/8752,null,9,2014-10-23,null,null,967
4756,870317/8209,null,9,2020-10-11,null,null,968
4757,880515/8758,null,9,2016-05-29,null,null,969
4758,880105/8057,null,9,2011-11-14,null,null,970
4759,880627/1199,null,9,2002-02-09,null,null,971
4760,881028/8212,null,9,2002-11-02,null,null,972
4761,870226/7431,null,9,2021-02-23,null,null,973
4762,890428/7843,null,9,2019-07-04,null,null,974
4763,870629/8788,null,9,2015-01-24,null,null,975
4764,881124/9447,null,9,2009-04-12,null,null,976
4765,870819/7553,null,9,2007-01-23,null,null,977
4766,870202/8302,null,9,2006-05-19,null,null,978
4767,880212/8775,null,9,2006-09-20,null,null,979
4768,811011/7840,null,9,2001-02-05,null,null,980
4769,840131/8420,null,9,2012-11-28,null,null,981
4770,860130/7374,null,9,2006-03-02,null,null,982
4771,860829/7852,null,9,2021-07-11,null,null,983
4772,810714/7224,null,9,2007-04-09,null,null,984
4773,841014/8362,null,9,2011-01-13,null,null,985
4774,830318/7728,null,9,2014-06-22,null,null,986
4775,890915/8137,null,9,2021-03-31,null,null,987
4776,870827/8777,null,9,2013-12-01,null,null,988
4777,881205/8057,null,9,2009-12-20,null,null,989
4778,560213/0001,null,9,2008-10-30,null,null,990
4779,560303/0001,null,9,2000-04-09,null,null,991
4780,560212/0001,null,9,2004-10-14,null,null,992
4781,570417/0001,null,9,2022-01-26,null,null,993
4782,570502/0001,null,9,2018-10-10,null,null,994
4783,560509/0001,null,9,2005-11-23,null,null,995
4784,570810/0001,null,9,2011-06-03,null,null,996
4785,600417/9245,null,9,2017-11-01,null,null,997
4786,605511/7486,null,9,2001-11-25,null,null,998
4787,615810/0000,null,9,2022-02-11,null,null,999
4788,620425/0000,null,9,2001-05-10,null,null,1000
4789,610505/0001,null,9,2010-09-09,null,null,1001
4790,610821/0000,null,9,2015-03-17,null,null,1002
4791,630921/0000,null,9,2007-08-13,null,null,1003
4792,615227/0000,null,9,2004-09-14,null,null,1004
4793,510405/0001,null,9,2017-02-06,null,null,1005
4794,561109/0001,null,9,2018-02-13,null,null,1006
4795,640708/6455,null,9,2021-08-25,null,null,1007
4796,630301/0001,null,9,2008-10-15,null,null,1008
4797,630822/4444,null,9,2021-05-29,null,null,1009
4798,540413/0001,null,9,2002-05-08,null,null,1010
4799,651023/0000,null,9,2011-08-04,null,null,1011
4800,620916/0000,null,9,2008-05-20,null,null,1012
4801,660708/0000,null,9,2017-09-28,null,null,1013
4802,601109/0000,null,9,2015-11-23,null,null,1014
4803,661220/6139,null,9,2014-02-12,null,null,1015
4804,650113/0000,null,9,2006-03-13,null,null,1016
4805,680129/0000,null,9,2002-01-29,null,null,1017
4806,681109/6611,null,9,2005-01-22,null,null,1018
4807,680309/0000,null,9,2020-11-13,null,null,1019
4808,680227/0001,null,9,2014-08-31,null,null,1020
4809,680728/0000,null,9,2011-08-21,null,null,1021
4810,690919/7900,null,9,2000-11-10,null,null,1022
4811,691231/7896,null,9,2017-06-07,null,null,1023
4812,870124/9777,null,9,2000-05-06,null,null,1024
4813,880320/8403,null,9,2002-02-05,null,null,1025
4814,881026/8060,null,9,2008-12-05,null,null,1026
4815,896123/0000,null,9,2007-11-25,null,null,1027
4816,560319/0001,null,9,2011-07-21,null,null,1028
4817,580508/0000,null,9,2004-03-01,null,null,1029
4818,611123/0000,null,9,2019-02-13,null,null,1030
4819,470207/0000,null,9,2018-01-13,null,null,1031
4820,860312/8292,null,9,2010-01-09,null,null,1032
4821,850818/8007,null,9,2007-11-16,null,null,1033
4822,860821/8729,null,9,2007-02-14,null,null,1034
4823,840902/7121,null,9,2002-05-10,null,null,1035
4824,850910/9631,null,9,2011-01-10,null,null,1036
4825,850917/8821,null,9,2008-06-13,null,null,1037
4826,850505/8419,null,9,2006-04-17,null,null,1038
4827,850918/8556,null,9,2011-09-02,null,null,1039
4828,841111/7759,null,9,2016-10-30,null,null,1040
4829,841216/7918,null,9,2006-08-19,null,null,1041
4830,846006/8375,null,9,2015-01-08,null,null,1042
4831,841025/7482,null,9,2016-03-09,null,null,1043
4832,850826/8054,null,9,2020-05-03,null,null,1044
4833,840824/9058,null,9,2006-11-16,null,null,1045
4834,840720/7248,null,9,2015-08-11,null,null,1046
4835,850918/7918,null,9,2001-08-16,null,null,1047
4836,850504/8915,null,9,2001-04-07,null,null,1048
4837,850430/8395,null,9,2005-01-02,null,null,1049
4838,830917/7228,null,9,2020-03-15,null,null,1050
4839,840219/7133,null,9,2015-09-30,null,null,1051
4840,810204/7745,null,9,2022-02-26,null,null,1
4841,810327/7699,null,9,2020-03-12,null,null,1
4842,830420/8088,null,8,2020-04-14,null,null,1
4845,860505/7901,null,9,2019-02-19,null,null,1
4849,741203/3451,null,8,2024-03-20 09:50:39,null,null,1
3666,850122/8054,null,10,2021-04-14,null,null,929
3667,850331/7537,null,10,2020-05-23,null,null,930
3668,850821/7234,null,10,2005-08-18,null,null,931
3669,841005/8096,null,10,2010-04-22,null,null,932
3670,850119/9421,null,10,2021-02-20,null,null,933
3671,850221/8725,null,10,2000-09-22,null,null,934
3672,820721/7887,null,10,2003-07-27,null,null,935
3673,855128/7635,null,10,2006-04-20,null,null,936
3674,850123/8746,null,10,2016-08-21,null,null,937
3675,850319/7428,null,10,2017-01-19,null,null,938
3676,830830/0000,null,10,2020-07-26,null,null,939
3677,830402/8513,null,10,2009-08-24,null,null,940
3678,831014/7890,null,10,2008-06-24,null,null,941
3679,830610/8085,null,10,2008-04-17,null,null,942
3680,820506/7079,null,10,2009-09-28,null,null,943
3681,820510/6778,null,10,2016-06-29,null,null,944
3682,830511/6787,null,10,2009-12-04,null,null,945
3683,835807/7013,null,10,2006-04-25,null,null,946
3684,820525/7786,null,10,2015-08-31,null,null,947
3685,831014/7978,null,10,2007-12-08,null,null,948
3686,820920/8370,null,10,2015-10-16,null,null,949
3687,820113/9177,null,10,2015-08-05,null,null,950
3688,821015/7912,null,10,2007-01-26,null,null,951
3689,820422/7130,null,10,2018-09-12,null,null,952
3690,850709/8732,null,10,2021-02-05,null,null,953
3691,871129/7628,null,10,2016-02-27,null,null,954
3692,871218/8683,null,10,2000-05-06,null,null,955
3693,830905/7130,null,10,2015-10-01,null,null,956
3694,821109/9149,null,10,2011-01-16,null,null,957
3695,820531/7989,null,10,2010-12-22,null,null,958
3696,810818/8462,null,10,2009-01-22,null,null,959
3697,830510/7690,null,10,2014-11-17,null,null,960
3698,831010/6684,null,10,2001-03-23,null,null,961
3699,826202/7774,null,10,2020-10-05,null,null,962
3700,820118/8479,null,10,2016-12-02,null,null,963
3701,830902/8453,null,10,2022-02-14,null,null,964
3702,830401/9350,null,10,2008-09-17,null,null,965
3703,860520/5752,null,10,2019-06-04,null,null,966
3704,850812/8288,null,10,2014-10-23,null,null,967
3705,851209/8760,null,10,2020-10-11,null,null,968
3706,860702/8298,null,10,2016-05-29,null,null,969
3707,861117/7993,null,10,2011-11-14,null,null,970
3708,855716/8213,null,10,2002-02-09,null,null,971
3709,861005/8028,null,10,2002-11-02,null,null,972
3710,851014/8394,null,10,2021-02-23,null,null,973
3711,871227/0611,null,10,2019-07-04,null,null,974
3712,850213/8744,null,10,2015-01-24,null,null,975
3713,850705/8593,null,10,2009-04-12,null,null,976
3714,861204/9336,null,10,2007-01-23,null,null,977
3715,860808/8753,null,10,2006-05-19,null,null,978
3716,860206/7815,null,10,2006-09-20,null,null,979
3717,860613/9388,null,10,2001-02-05,null,null,980
3718,841010/7123,null,10,2012-11-28,null,null,981
3719,860218/8760,null,10,2006-03-02,null,null,982
3720,861110/8011,null,10,2021-07-11,null,null,983
3721,860602/7848,null,10,2007-04-09,null,null,984
3722,865619/2171,null,10,2011-01-13,null,null,985
3723,865320/8740,null,10,2014-06-22,null,null,986
3724,545211/0001,null,10,2021-03-31,null,null,987
3725,861129/8388,null,10,2013-12-01,null,null,988
3726,841023/7792,null,10,2009-12-20,null,null,989
3727,850921/8212,null,10,2008-10-30,null,null,990
3728,841101/0000,null,10,2000-04-09,null,null,991
3729,835720/7892,null,10,2004-10-14,null,null,992
3730,840325/7610,null,10,2022-01-26,null,null,993
3731,840221/7978,null,10,2018-10-10,null,null,994
3732,840129/7751,null,10,2005-11-23,null,null,995
3733,831116/8107,null,10,2011-06-03,null,null,996
3734,845829/8420,null,10,2017-11-01,null,null,997
3735,830204/9404,null,10,2001-11-25,null,null,998
3736,830923/7970,null,10,2022-02-11,null,null,999
3737,840526/7893,null,10,2001-05-10,null,null,1000
3738,855607/8388,null,10,2010-09-09,null,null,1001
3739,840302/7908,null,10,2015-03-17,null,null,1002
3740,840202/8954,null,10,2007-08-13,null,null,1003
3741,840527/8442,null,10,2004-09-14,null,null,1004
3742,840321/8472,null,10,2017-02-06,null,null,1005
3743,840221/7120,null,10,2018-02-13,null,null,1006
3744,835906/8113,null,10,2021-08-25,null,null,1007
3745,840716/7516,null,10,2008-10-15,null,null,1008
3746,841228/8104,null,10,2021-05-29,null,null,1009
3747,846006/8430,null,10,2002-05-08,null,null,1010
3748,841108/7168,null,10,2011-08-04,null,null,1011
3749,830513/8435,null,10,2008-05-20,null,null,1012
3750,835427/7239,null,10,2017-09-28,null,null,1013
3751,851007/8104,null,10,2015-11-23,null,null,1014
3752,840720/7721,null,10,2014-02-12,null,null,1015
3753,850520/7931,null,10,2006-03-13,null,null,1016
3754,840118/8455,null,10,2002-01-29,null,null,1017
3755,841228/7785,null,10,2005-01-22,null,null,1018
3756,851208/7903,null,10,2020-11-13,null,null,1019
3757,840926/7504,null,10,2014-08-31,null,null,1020
3758,840612/7972,null,10,2011-08-21,null,null,1021
3759,840222/7625,null,10,2000-11-10,null,null,1022
3760,830313/8415,null,10,2017-06-07,null,null,1023
3761,841101/8440,null,10,2000-05-06,null,null,1024
3762,780630/8422,null,10,2002-02-05,null,null,1025
3763,820115/8471,null,10,2008-12-05,null,null,1026
3764,841009/8389,null,10,2007-11-25,null,null,1027
3765,840206/8081,null,10,2011-07-21,null,null,1028
3766,841126/7887,null,10,2004-03-01,null,null,1029
3767,830324/7887,null,10,2019-02-13,null,null,1030
3768,830509/8384,null,10,2018-01-13,null,null,1031
3769,840307/7485,null,10,2010-01-09,null,null,1032
3770,840413/9040,null,10,2007-11-16,null,null,1033
3771,840222/8076,null,10,2007-02-14,null,null,1034
3772,850228/8388,null,10,2002-05-10,null,null,1035
3773,800516/8171,null,10,2011-01-10,null,null,1036
3774,860204/8730,null,10,2008-06-13,null,null,1037
3775,861021/8584,null,10,2006-04-17,null,null,1038
3776,850317/8321,null,10,2011-09-02,null,null,1039
3777,850526/6847,null,10,2016-10-30,null,null,1040
3778,851021/7837,null,10,2006-08-19,null,null,1041
3779,850913/8418,null,10,2015-01-08,null,null,1042
3780,840121/7605,null,10,2016-03-09,null,null,1043
3781,850306/8761,null,10,2020-05-03,null,null,1044
3782,850730/7919,null,10,2006-11-16,null,null,1045
3783,700317/2671,null,10,2015-08-11,null,null,1046
3784,725616/5895,null,10,2001-08-16,null,null,1047
3785,705813/8428,null,10,2001-04-07,null,null,1048
3786,721229/7235,null,10,2005-01-02,null,null,1049
3787,720530/5085,null,10,2020-03-15,null,null,1050
3788,715905/8676,null,10,2015-09-30,null,null,1051
3789,720131/6930,null,9,2004-10-24,null,null,1
3791,841119/7157,null,9,2021-08-23,null,null,3
3792,850517/8737,null,9,2000-11-26,null,null,4
3793,840417/8431,null,9,2006-10-13,null,null,5
3794,851023/8671,null,9,2011-12-10,null,null,6
3795,880627/9559,null,9,2015-12-10,null,null,7
3796,870411/8742,null,9,2019-08-04,null,null,8
3797,861115/8017,null,9,2005-03-21,null,null,9
3798,851101/8197,null,9,2016-06-09,null,null,10
3799,850601/7476,null,9,2016-02-18,null,null,11
3800,851204/7940,null,9,2001-04-13,null,null,12
3801,860808/8060,null,9,2014-09-03,null,null,13
3802,840525/8488,null,9,2018-01-07,null,null,14
3803,855528/8390,null,9,2011-12-06,null,null,15
3804,851010/9762,null,9,2008-02-15,null,null,16
3805,850813/8221,null,9,2000-12-14,null,null,17
3806,850708/7798,null,9,2002-03-18,null,null,18
3807,840709/7259,null,9,2002-01-08,null,null,19
3808,845108/8415,null,9,2003-12-06,null,null,20
3809,841126/7799,null,9,2009-04-21,null,null,21
3810,850622/7554,null,9,2022-07-08,null,null,22
3811,840710/7610,null,9,2001-11-30,null,null,23
3812,851001/9562,null,9,2005-03-17,null,null,24
3813,850905/7799,null,9,2005-08-31,null,null,25
3814,850725/6868,null,9,2001-10-15,null,null,26
3815,860924/7900,null,9,2011-07-31,null,null,27
3816,840108/7695,null,9,2004-10-19,null,null,28
3817,840617/8110,null,9,2003-10-23,null,null,29
3818,830610/6677,null,9,2018-02-20,null,null,30
3819,840424/6708,null,9,2011-01-31,null,null,31
3820,830131/7332,null,9,2002-12-01,null,null,32
3821,840707/6678,null,9,2009-07-20,null,null,33
3822,851122/8220,null,9,2020-09-24,null,null,34
3823,840918/7655,null,9,2020-08-27,null,null,35
3824,841029/7016,null,9,2021-03-10,null,null,36
3825,840828/8438,null,9,2020-01-10,null,null,37
3826,850903/8208,null,9,2010-05-07,null,null,38
3827,830608/9286,null,9,2001-06-06,null,null,39
3828,840304/6960,null,9,2003-03-29,null,null,40
3829,840723/8477,null,9,2016-09-18,null,null,41
3830,810525/7721,null,9,2015-07-27,null,null,42
3831,840220/7506,null,9,2016-05-07,null,null,43
3832,840521/8415,null,9,2011-11-18,null,null,44
3833,840429/7671,null,9,2007-01-06,null,null,45
3834,820211/7968,null,9,2020-12-09,null,null,46
3835,840116/9150,null,9,2004-08-15,null,null,47
3836,820302/7591,null,9,2021-02-27,null,null,48
3837,840128/7972,null,9,2014-03-15,null,null,49
3838,840913/7968,null,9,2010-08-05,null,null,50
3839,840628/7769,null,9,2000-10-28,null,null,51
3840,830427/7905,null,9,2013-05-23,null,null,52
3841,831115/8581,null,9,2013-02-23,null,null,53
3842,840129/7762,null,9,2002-07-11,null,null,54
3843,830503/8082,null,9,2022-08-09,null,null,55
3844,835223/7267,null,9,2004-10-14,null,null,56
3845,830427/8455,null,9,2016-09-25,null,null,57
3846,840914/7923,null,9,2009-10-10,null,null,58
3847,810723/8304,null,9,2008-08-20,null,null,59
3848,830413/0945,null,9,2021-12-16,null,null,60
3849,840116/8138,null,9,2022-09-29,null,null,61
3850,850926/9626,null,9,2020-02-13,null,null,62
3851,850829/8788,null,9,2002-04-03,null,null,63
3852,840225/8458,null,9,2015-12-29,null,null,64
3853,840318/8387,null,9,2013-10-01,null,null,65
3854,840507/8451,null,9,2010-08-21,null,null,66
3855,851127/8061,null,9,2011-03-10,null,null,67
3856,851203/8304,null,9,2009-11-20,null,null,68
3857,841017/9217,null,9,2004-05-01,null,null,69
3858,840123/7768,null,9,2013-01-12,null,null,70
3859,840113/6546,null,9,2019-10-24,null,null,71
3860,730914/8099,null,9,2007-04-14,null,null,72
3861,736120/7788,null,9,2000-05-04,null,null,73
3862,740503/8443,null,9,2001-10-13,null,null,74
