800110/6564,01001,Jiri,Siekl,Petzvalova 57,+421943635200,Jiri.Siekl7146@gmail.com
800518/8081,01007,Jan,Harakal,Limbova 1,+421998058975,Jan.Harakal8279@gmail.com
805502/7904,03101,Katarina,Markuskova,Bellova 10,+421924125940,Katarina.Markuskova5898@gmail.com
750403/7222,02744,Michal,Gombalik,Medvedzie-Hribiky 17,+421965229464,Michal.Gombalik2409@gmail.com
760131/7999,01305,Tomas,Koskar,94,+421990775457,Tomas.Koskar9034@gmail.com
781102/8489,01361,Daniel,Stehlik,Kotesova 137,+421945387138,Daniel.Stehlik8531@gmail.com
780315/7780,06401,Miroslav,Baska,206,+421942160009,Miroslav.Baska829@gmail.com
751129/8146,99106,Miroslav,Zigo,Krtisska cesta 271,+421995827467,Miroslav.Zigo6367@gmail.com
770829/8477,01302,Karol,Samel,196,+421969772390,Karol.Samel2705@gmail.com
740311/7788,01007,Jozef,Kurimsky,Platanova 14,+421913563596,Jozef.Kurimsky3383@gmail.com
780105/7871,03406,Lukas,Babinec,Nova 44,+421922175747,Lukas.Babinec4846@gmail.com
785630/7294,83100,Denisa,Kozakova,Trnavska 11,+421975316698,Denisa.Kozakova6408@gmail.com
780124/8378,01001,Jan,Kardos,Lichardova 20,+421983328389,Jan.Kardos2245@gmail.com
740918/6796,01004,Jan,Virec,Gogolova 738/2,+421911928576,Jan.Virec7003@gmail.com
780913/7380,01001,Michal,Sindelka,Platanova 15,+421972243025,Michal.Sindelka2560@gmail.com
795829/8436,02744,Olga,Voznicova,Medvedzie 151/33-26,+421970288130,Olga.Voznicova5322@gmail.com
751201/4268,97251,Jan,Dovjak,Partizanska,+421925290371,Jan.Dovjak5205@gmail.com
740812/7694,08501,Milos,Pacalaj,Komenskeho 26,+421925114214,Milos.Pacalaj4361@gmail.com
740915/7767,92101,Miroslav,Dostal,Vazska 39,+421941219159,Miroslav.Dostal1588@gmail.com
766130/7699,03901,Monika,Ortancikova,Stubnianska 33/59,+421971237714,Monika.Ortancikova9452@gmail.com
760812/9067,01008,Lukas,Telicak,Fatranska 3163/20,+421982349710,Lukas.Telicak2549@gmail.com
755620/7780,06601,Lujza,Cacana,Puskinova 7,+421927235396,Lujza.Cacana5873@gmail.com
515608/4801,80000,Michaela,Sotakova,Budovatelska 12,+421936857722,Michaela.Sotakova4876@gmail.com
740613/8443,01701,Richard,Martiniak,Rozkvet 2056/121-3,+421925340471,Richard.Martiniak145@gmail.com
760820/7079,01008,Marian,Petru,Nam. L. Fullu 18,+421913486589,Marian.Petru5347@gmail.com
760221/7898,97251,Erik,Kahanik,Pstruharska 16,+421916944440,Erik.Kahanik5884@gmail.com
740106/8114,01004,Jozef,Lobell,Nabrezie Rajcianky 6,+421912942540,Jozef.Lobell655@gmail.com
760528/8482,94901,Miroslav,Bocko,Pod Kostolikom 5,+421973829830,Miroslav.Bocko1884@gmail.com
760810/8431,97101,Jan,Surman,L.Ondrejova 6/3,+421994540739,Jan.Surman9997@gmail.com
766126/8428,03601,Barbora,Brezovska,S. Sikuru 7/36,+421957557653,Barbora.Brezovska8484@gmail.com
721104/7503,03101,Martin,Mlynarcik,Brezova 788/2,+421986135331,Martin.Mlynarcik2835@gmail.com
750303/8741,90501,Juraj,Vecerek,Stefanikova 703,+421979597693,Juraj.Vecerek673@gmail.com
750327/7969,02001,Jozef,Hartl,Namestie slobody 165,+421948172041,Jozef.Hartl5610@gmail.com
591220/0000,06801,Peter,Chreno,Gorkeho 469,+421936050277,Peter.Chreno7041@gmail.com
590626/0000,97701,Martin,Fiala,Frana Krala 2,+421931757159,Martin.Fiala6339@gmail.com
590420/0000,05921,Martin,Zhang,Stefanikova 8,+421962387984,Martin.Zhang4679@gmail.com
605722/0000,90901,Iveta,Vojtkova,Pod Hajkom 35,+421957303548,Iveta.Vojtkova2310@gmail.com
600426/0000,91101,Martin,Zelina,Jiraskova 1659/6,+421993315439,Martin.Zelina4336@gmail.com
600515/0000,03101,Igor,Prusak,Bellova  11,+421997513862,Igor.Prusak8961@gmail.com
591002/0000,01001,Peter,Ondas,Borova 9,+421968986829,Peter.Ondas8534@gmail.com
570529/0001,97681,Vaclav,Kuta,Peliskova 16,+421978341765,Vaclav.Kuta985@gmail.com
625319/0000,97101,Martina,Gajdosova,Borova 6,+421936003275,Martina.Gajdosova7242@gmail.com
600921/0000,97401,Juraj,Hoferica,Kralovoholska 19,+421938942695,Juraj.Hoferica3790@gmail.com
615402/0000,01701,Iveta,Stulrajterova,Pionierska 982/10,+421974872209,Iveta.Stulrajterova1092@gmail.com
805812/8452,97201,Elena,Konfalova,SNP 1233/12,+421956837582,Elena.Konfalova6962@gmail.com
801103/7254,01001,Marcel,Rusin,Oravska 1,+421935629997,Marcel.Rusin1928@gmail.com
791228/7592,01007,Marian,Cizmik,Javorova 2,+421949811780,Marian.Cizmik4536@gmail.com
790217/8482,02601,Jozef,Melicher,Sladkovicova 13,+421911144774,Jozef.Melicher2279@gmail.com
805111/7767,97101,Marcela,Durkova,Kralika 3/18,+421983452760,Marcela.Durkova4809@gmail.com
790905/8102,02744,Dusan,Sedlak,Medvedzie 149/30-19,+421936241777,Dusan.Sedlak5401@gmail.com
801227/7328,68604,Erik,Mochnacky,Olsavni 1388,+421920955876,Erik.Mochnacky7524@gmail.com
805214/7785,75201,Veronika,Stachurova,Pestuky 1324,+421953427409,Veronika.Stachurova5642@gmail.com
800626/9480,80000,Lubomir,Korcek,H.Melickovej 2986/4,+421978928689,Lubomir.Korcek28@gmail.com
810619/8012,02721,Peter,Kovac,107,+421911999296,Peter.Kovac50@gmail.com
810729/8452,03301,Pavol,Marusinsky,Bohmerova 45,+421996556256,Pavol.Marusinsky3645@gmail.com
780227/9683,05201,Martin,Dinzik,Tkacska 2704/1,+421913778571,Martin.Dinzik6986@gmail.com
741125/8437,01401,Martin,Chovanec,Gastanova 1007/2,+421918860568,Martin.Chovanec8172@gmail.com
745709/8275,03601,Jana,Gerliczyova,Soltesovej 8/1,+421961554532,Jana.Gerliczyova1675@gmail.com
720319/6231,97271,Michal,Poles,M.Balla 963/7,+421969635558,Michal.Poles4940@gmail.com
755604/8093,27201,Velislava,Sivonova,Jeronymova 158,+421925896942,Velislava.Sivonova9444@gmail.com
520811/1330,01008,Tomas,Vnuk,K.Kmetku 2/27,+421933173223,Tomas.Vnuk5741@gmail.com
770915/7786,01001,Ondrej,Bordac,Dubova 1,+421990733660,Ondrej.Bordac6840@gmail.com
771229/7934,01001,Marek,Vaclavik,Gastanova 36,+421917900592,Marek.Vaclavik5947@gmail.com
760227/6693,01001,Martin,Nemcek,Juraja Slottu 26,+421972643855,Martin.Nemcek3417@gmail.com
770706/6807,03901,Jozef,Razga,Druzszevna 612/4,+421974084667,Jozef.Razga2172@gmail.com
740831/7257,02744,Tomas,Krsak,Druzstevna 54,+421997648351,Tomas.Krsak940@gmail.com
795406/8430,02712,Jana,Kubikova,Jankulakova,+421968385626,Jana.Kubikova1379@gmail.com
770909/7594,02964,Marek,Vnuk,299,+421947605117,Marek.Vnuk5251@gmail.com
770919/8090,02401,Martin,Stasinka,Vajanskeho 1129/29,+421919132897,Martin.Stasinka3111@gmail.com
775925/7891,95801,Eva,Hrklova,Nadrazna 873/22,+421975641968,Eva.Hrklova2832@gmail.com
761231/8945,04011,Peter,Durcek,Humenska 11,+421976934623,Peter.Durcek7627@gmail.com
770220/9262,98401,Marian,Kereskeni,M.R.Stefanika 10,+421982713618,Marian.Kereskeni6188@gmail.com
770807/8444,03861,Ondrej,Ivancik,Svermova 9,+421956232799,Ondrej.Ivancik8575@gmail.com
776231/8663,01501,Irena,Slovakova,Hviezdoslavova 3,+421942432520,Irena.Slovakova1049@gmail.com
775329/7640,91701,Andrea,Pospisilova,J.Slottu 28,+421995305312,Andrea.Pospisilova1893@gmail.com
731101/7912,84105,Martin,Jamrich,Hany Melickovej 13,+421925531377,Martin.Jamrich736@gmail.com
771120/9044,94061,Juraj,Bley,Podzamska 1,+421914965950,Juraj.Bley1885@gmail.com
770311/9160,01004,Michal,Lednicky,Hricovska cesta 37,+421930183822,Michal.Lednicky2094@gmail.com
865106/8415,97701,Andrea,Xiong,9. maja 8251/1,+421941261216,Andrea.Xiong1785@gmail.com
820531/8418,95201,Pavel,Rendes,Sidlisko Luky 1025/4,+421991546447,Pavel.Rendes4778@gmail.com
820128/8447,05801,Pavel,Bartek,Srobarova 2668/19,+421929817099,Pavel.Bartek9959@gmail.com
820321/7770,02957,Milos,Simun,Jasenovska 521,+421918926143,Milos.Simun6104@gmail.com
821006/8438,90501,Martin,Biros,Lipova 1235/5,+421955230902,Martin.Biros4597@gmail.com
825406/7679,97101,Eva,Hudekova,Urbankova 8/14,+421930152962,Eva.Hudekova1999@gmail.com
820205/7127,03473,Andrej,Kovac,Luznanska 162,+421921563502,Andrej.Kovac3021@gmail.com
815506/5677,80000,Zuzana,Zlehovcova,Ozvoldikova 2,+421950576980,Zuzana.Zlehovcova4062@gmail.com
810706/8277,94201,Martin,Klen,Mostna 8,+421933120686,Martin.Klen9844@gmail.com
821116/8614,03481,Tomas,Pekara,773,+421960707775,Tomas.Pekara7711@gmail.com
820625/7895,01001,Michal,Petras,Obrancov mieru 64,+421948864805,Michal.Petras2573@gmail.com
810718/7704,97101,Vladimir,Hikl,Gorkeho 54/2,+421981016279,Vladimir.Hikl356@gmail.com
810110/7784,01001,Tomas,Hynst,Za potokom 17,+421980574476,Tomas.Hynst8685@gmail.com
726122/4289,90201,Katarina,Svobodova,Bystricka 32,+421947382293,Katarina.Svobodova7671@gmail.com
710411/7691,95618,Robert,Filo,Tovarenska 313,+421946532656,Robert.Filo1981@gmail.com
720719/8416,90703,Juraj,Pindjak,Tura Luka 372,+421937326209,Juraj.Pindjak9959@gmail.com
700604/4859,01318,Martin,Uzak,176,+421938485505,Martin.Uzak3238@gmail.com
710408/6220,91333,Julius,Grom,165,+421910283814,Julius.Grom3216@gmail.com
725110/8436,97101,Eva,Duchonova,Sv.Cyrila 45/2,+421937650220,Eva.Duchonova8284@gmail.com
720221/6571,01841,Maros,Kristak,Bottova 1340/100,+421990440836,Maros.Kristak2462@gmail.com
800401/7747,01401,Ivan,Silhar,Okruzna 1101/4,+421930034471,Ivan.Silhar318@gmail.com
800703/9194,02071,Stanislav,Durec,217/1-1,+421983691616,Stanislav.Durec6421@gmail.com
800319/7752,98061,Jan,Hybl,Daxnerova 706,+421924381032,Jan.Hybl8111@gmail.com
811213/7066,97400,Peter,Duffala,THK c.2,+421956017522,Peter.Duffala2047@gmail.com
820908/9449,08501,Daniel,Riho,Lipova 15,+421925652279,Daniel.Riho7359@gmail.com
801118/8493,97101,Lubomir,Zuscak,Gorkeho 13/4,+421986032006,Lubomir.Zuscak4869@gmail.com
810617/8278,97101,Ladislav,Fulop,Soltesovej 5/7,+421950141620,Ladislav.Fulop133@gmail.com
725216/7219,98401,Helena,Certikova,Razusova 40,+421932062374,Helena.Certikova1314@gmail.com
745120/7489,03401,Lubica,Kotillova,Veterna 6,+421914246498,Lubica.Kotillova3213@gmail.com
741212/7778,96701,Eduard,Kucecka,Dolna 53/29,+421932063977,Eduard.Kucecka6260@gmail.com
745828/7760,01302,Martina,Drestova,46,+421927479824,Martina.Drestova4027@gmail.com
741108/7596,03821,Pavel,Ozaniak,I.csl.brigady 26/7,+421964588727,Pavel.Ozaniak8189@gmail.com
720306/5727,03401,Richard,Korytak,Pivovarska 32,+421980535254,Richard.Korytak2270@gmail.com
730829/8437,01001,Pavel,Vrlik,Suvorovova 8,+421956943462,Pavel.Vrlik4356@gmail.com
725428/7678,97101,Helena,Makovnikova,Ondrejova 13/11,+421921764615,Helena.Makovnikova3446@gmail.com
735311/7508,08001,Jana,Lehutova,Soltesovej 7,+421968735710,Jana.Lehutova4794@gmail.com
730211/7746,96501,Slavomir,Lapin,15/109,+421911477144,Slavomir.Lapin3821@gmail.com
735129/7228,01001,Cvetelina,Orsulova,Daxnerova 1,+421947202324,Cvetelina.Orsulova5915@gmail.com
730207/8190,04933,Jaroslav,Kavalek,190,+421916175683,Jaroslav.Kavalek3003@gmail.com
726116/7067,03804,Jana,Turcanova,15,+421931631905,Jana.Turcanova9579@gmail.com
821221/4120,02404,Juraj,Husarik,Mirka Nesporu 1186/8,+421964414385,Juraj.Husarik2601@gmail.com
810111/2052,90501,Jozef,Blazej,Holleho 746/26,+421932881375,Jozef.Blazej8518@gmail.com
820114/7834,03601,Andrej,Volentier,Kosutska 12/54,+421929032278,Andrej.Volentier5487@gmail.com
830510/7679,01009,Tibor,Mikus,Tehelna 6,+421921482537,Tibor.Mikus3636@gmail.com
780815/7929,01008,Ludovit,Dolinajec,Berlinska 1/679,+421968080307,Ludovit.Dolinajec2482@gmail.com
800107/8426,05801,Marek,Brachtl,Razusova 3287/2,+421995299752,Marek.Brachtl5013@gmail.com
790505/7600,94901,Igor,Brokes,Kremnicka 1,+421930820466,Igor.Brokes5002@gmail.com
761211/7590,02744,Zora,Najdek,Medvedzie 150/32-18,+421915881936,Zora.Najdek63@gmail.com
740802/8155,92701,Ivan,Blaho,Krala 2,+421933303358,Ivan.Blaho3403@gmail.com
745208/9040,02332,Iveta,Saskova,79,+421917010024,Iveta.Saskova2904@gmail.com
740522/9381,98101,Miroslav,Donovalova,Klokocova 734,+421924027320,Miroslav.Donovalova1639@gmail.com
690927/8585,03601,Gabriel,Turon,Kozmonautov 7,+421971581157,Gabriel.Turon1903@gmail.com
750118/7969,02601,Jan,Jablonsky,Chocska 1529/9,+421920638546,Jan.Jablonsky2581@gmail.com
760530/8029,02601,Vladimir,Borovicka,Knazia 394/16,+421917076594,Vladimir.Borovicka5145@gmail.com
730713/4296,91101,Ivan,Kohutka,Halalovka 2881/58,+421938233906,Ivan.Kohutka4854@gmail.com
751104/7269,91601,Pavol,Novak,1795,+421918062449,Pavol.Novak6517@gmail.com
746210/9402,03241,Eva,Lendelova,271,+421962343043,Eva.Lendelova4993@gmail.com
750720/8489,90201,Martin,Schottl,Muskatova 2,+421953024034,Martin.Schottl4056@gmail.com
751118/8003,03101,Pavol,Zaborsky,Nabrezie 1868/14,+421995640936,Pavol.Zaborsky7340@gmail.com
740313/8127,02721,Daniel,Planka,Kacerovska 519,+421926448413,Daniel.Planka4290@gmail.com
735313/9101,97211,Katarina,Prskova,Poruba 96,+421952784567,Katarina.Prskova4693@gmail.com
751230/8496,02901,Michal,Cibula,Severna 153/24,+421994343767,Michal.Cibula3620@gmail.com
740701/7519,67401,Roland,Studeny,Eliscina 34,+421986047382,Roland.Studeny7179@gmail.com
771018/8431,02721,Dusan,Bodor,99,+421953724884,Dusan.Bodor2753@gmail.com
755406/8417,02302,Petra,Kubalova,Lazna 1426,+421975034473,Petra.Kubalova4911@gmail.com
740527/7671,01008,Dusan,Talapka,Fatranska 1,+421989391485,Dusan.Talapka2244@gmail.com
730511/8282,03601,Pavol,Macek,Lermontova 12/51,+421951787037,Pavol.Macek9244@gmail.com
740101/7129,97401,Jan,Nemcek,Radvanska 23,+421923356180,Jan.Nemcek7227@gmail.com
740419/7768,05935,Jozef,Bucka,D.R.Markusovskeho 49,+421956648634,Jozef.Bucka3328@gmail.com
741209/8441,02755,Roman,Hrivnak,288,+421942991582,Roman.Hrivnak5251@gmail.com
765902/7706,08901,Zuzana,Canigova,8.maja 494/19,+421913082864,Zuzana.Canigova2171@gmail.com
751220/8429,94911,Sebastian,Kamas,Benkova 26,+421911392889,Sebastian.Kamas2269@gmail.com
690819/0000,01003,Rastislav,Jelinek,Do medziluzia 9,+421977293144,Rastislav.Jelinek4257@gmail.com
695811/8167,02801,Andrea,Cibulova,Zapad 1057/17-43,+421991642147,Andrea.Cibulova1828@gmail.com
710313/7745,02061,Marian,Ugroczy,Sokolska 53,+421931100829,Marian.Ugroczy2480@gmail.com
710327/8402,03101,Jan,Bellus,1.maja 1945/51,+421949185290,Jan.Bellus7342@gmail.com
700311/4129,01008,Tatiana,Hujo,Martinska 6/47,+421982878296,Tatiana.Hujo150@gmail.com
691009/5434,01008,Milan,Kubis,Novomeskeho 3,+421968730730,Milan.Kubis8@gmail.com
750121/6932,02601,Marian,Maslik,Hurbanova 1183/5,+421989370881,Marian.Maslik1700@gmail.com
755625/8435,97101,Johanna,Hatalova,Benedikta 32/14,+421951909926,Johanna.Hatalova8407@gmail.com
740512/7697,97202,Milan,Chlepko,451,+421977446682,Milan.Chlepko9606@gmail.com
750410/7600,01841,Ladislav,Hrach,Centrum 2   80/17,+421976520308,Ladislav.Hrach7779@gmail.com
750731/8104,03401,Rastislav,Janiga,Papiernicka 213,+421946907343,Rastislav.Janiga2379@gmail.com
750627/8439,06601,Mael,Svrcek,Trebicska 15,+421943713816,Mael.Svrcek998@gmail.com
751004/7171,93101,Vladimir,Lasut,Gazdovsky Rad 1,+421984903323,Vladimir.Lasut8445@gmail.com
711016/7911,02962,Tomas,Zatko,239,+421993778288,Tomas.Zatko9857@gmail.com
640401/0000,01000,Marek,Jendruch,Fandlyho 22,+421995616251,Marek.Jendruch1982@gmail.com
695402/0000,95801,Dagmar,Husarova,Moyzesova 31,+421969038916,Dagmar.Husarova2230@gmail.com
701115/4590,91101,Lubos,Jurco,Kukucinova 20,+421990567004,Lubos.Jurco8442@gmail.com
706225/6531,02314,Anna,Vecerikova,89,+421959046486,Anna.Vecerikova794@gmail.com
691129/5314,01001,Peter,Janos,A.Kmeta 326/23,+421996947996,Peter.Janos9211@gmail.com
670201/0000,02354,Tomas,Kala,Vysny Koniec 409,+421910868429,Tomas.Kala5323@gmail.com
701201/7782,97241,Marek,Sidor,Druzstevna 587/26,+421955566142,Marek.Sidor5346@gmail.com
700306/4155,97217,Radoslav,Misun,Nova 20/12,+421930277707,Radoslav.Misun3461@gmail.com
705417/8417,04801,Linda,Prodajova,Kozmonautov 15,+421918519107,Linda.Prodajova6140@gmail.com
701213/5856,95801,Jaroslav,Skorvanek,Malinovskeho 1151/2,+421960725952,Jaroslav.Skorvanek2676@gmail.com
770927/8489,92101,Jan,Misiorz,Jozefska 14,+421936426051,Jan.Misiorz1056@gmail.com
760402/7970,94901,Matej,Mihaly,Jurkovicova 19,+421937287131,Matej.Mihaly4442@gmail.com
760201/7148,05952,Fedor,Metruk,375,+421950963617,Fedor.Metruk3900@gmail.com
770528/8206,98201,Milan,Stefanik,Pri slanej  93,+421939415032,Milan.Stefanik5799@gmail.com
770407/6952,02302,Peter,Bismuth,Dunajov 312,+421934339406,Peter.Bismuth8379@gmail.com
761030/7617,06601,Martin,Pieron,Tyrsova 3,+421925185205,Martin.Pieron1857@gmail.com
795326/8323,01004,Iveta,Viskupova,Zapadna 15,+421950171653,Iveta.Viskupova913@gmail.com
745218/7699,97101,Jana,Palkechova,Misika 21/7,+421996165639,Jana.Palkechova7048@gmail.com
750816/8426,01701,Bohumil,Smutnik,CSSD 949/2-6,+421987339708,Bohumil.Smutnik1975@gmail.com
770726/7667,95176,Pavol,Murarik,Pinarska 319,+421917222916,Pavol.Murarik8479@gmail.com
760504/0000,02601,Tomas,Poruben,Tulska 2005/1,+421918216219,Tomas.Poruben4752@gmail.com
760706/7930,03601,Roman,Pucek,Capajevova 1,+421943585791,Roman.Pucek2556@gmail.com
750312/9249,02801,Michal,Sevcik,Pod stranou 845/14,+421954590298,Michal.Sevcik9643@gmail.com
750213/7687,91332,Peter,Kosper,Zavodie 352,+421921178865,Peter.Kosper5046@gmail.com
480914/0000,03401,Michal,Novak,Madacova 4/14,+421986684736,Michal.Novak9381@gmail.com
760716/8008,01008,Tibor,Zucha,Zvolenska 2,+421943086996,Tibor.Zucha1258@gmail.com
760213/8456,02744,Ivan,Poruban,Medvedzie 27/7,+421995527508,Ivan.Poruban2340@gmail.com
745816/7618,03401,Veronika,Olosova,Nad Skalkou 44,+421948714009,Veronika.Olosova4064@gmail.com
765309/7980,01008,Andrea,Danisova,Tulska 17,+421962948009,Andrea.Danisova9827@gmail.com
745711/7261,02302,Monika,Bullova,Kalinov 1381,+421982274182,Monika.Bullova1656@gmail.com
780301/6826,01342,Vladimir,Budos,260,+421971406353,Vladimir.Budos7136@gmail.com
780123/8148,03401,Martin,Jobb,Houdekova 46,+421933865294,Martin.Jobb4123@gmail.com
790410/7706,94102,Jan,Micuda,223,+421911134385,Jan.Micuda9669@gmail.com
781029/8463,01004,Duc,Kolarik,Skolska 76,+421931358073,Duc.Kolarik3655@gmail.com
730924/7869,02332,Marek,Lang,Oskerda 126,+421975899434,Marek.Lang3055@gmail.com
780411/7992,91101,Martin,Prochazka,Lesnicka 30/6,+421927476799,Martin.Prochazka1859@gmail.com
770322/8489,03601,Tomas,Cerny,Jilemnickeho 11,+421918044463,Tomas.Cerny9367@gmail.com
771031/9144,03301,Vladimir,Spacil,80,+421957108142,Vladimir.Spacil7889@gmail.com
771027/7498,02201,Stanislav,Muska,Suvorovova 2595,+421916309908,Stanislav.Muska4273@gmail.com
746112/8092,01401,Jaroslava,Stankova,Hlinik 352,+421995416659,Jaroslava.Stankova3071@gmail.com
730425/8478,01007,Milan,Dolezal,Platanova 24,+421939546476,Milan.Dolezal6943@gmail.com
780728/8445,01001,Igor,Gerbery,Osikova 9,+421973525844,Igor.Gerbery2207@gmail.com
851127/8776,95124,Marian,Chovanec,Sila 54,+421916485857,Marian.Chovanec5988@gmail.com
840602/8961,95135,Anton,Ridilla,Druzstevna 27,+421963296951,Anton.Ridilla346@gmail.com
841024/9650,91501,Martin,Lukac,Zelena 11,+421916678158,Martin.Lukac7603@gmail.com
850120/8738,03101,Vladimir,Smotlak,Demanova 244,+421988351713,Vladimir.Smotlak5415@gmail.com
841211/8594,95176,Miroslav,Sedlacik,306,+421992008908,Miroslav.Sedlacik3453@gmail.com
850221/8725,96205,Tomas,Kyta,Partizanska 3,+421933438531,Tomas.Kyta1038@gmail.com
111111/1111,null,1111,1111,null,null,null
841126/8074,01001,Stanislav,Gensor,Gastanova 34,+421949812426,Stanislav.Gensor6104@gmail.com
850123/8746,01001,Tomas,Lukac,Velka Okruzna 13,+421965918676,Tomas.Lukac2276@gmail.com
831224/6074,01001,Michal,Pales,Republiky 25,+421934298640,Michal.Pales3183@gmail.com
830402/8513,05201,Stanislav,Varga,Wolkerova 15/16,+421972161777,Stanislav.Varga9413@gmail.com
820510/6778,01008,Jan,Muran,Fatranska 1,+421988751513,Jan.Muran8909@gmail.com
830822/7125,97101,Stanislav,Gejdos,Velkonecpalska 3,+421992345726,Stanislav.Gejdos204@gmail.com
820920/8370,97251,Juraj,Gajdosik,Okruzna 30/2,+421969531416,Juraj.Gajdosik3791@gmail.com
810323/7967,01008,Pavol,Bartos,Polomska 51,+421974228224,Pavol.Bartos9165@gmail.com
871218/8683,08001,Milan,Svec,Prostejovska 39,+421970955978,Milan.Svec5088@gmail.com
821109/9149,91601,Michal,Hamza,Nemcovej 657/7,+421944773327,Michal.Hamza7542@gmail.com
820718/7747,01001,Miroslav,Pavlus,Vendelina Javorku 11,+421938130907,Miroslav.Pavlus8572@gmail.com
820707/6944,97101,Tomas,Fronc,Gorkeho 4/7,+421950239315,Tomas.Fronc867@gmail.com
850812/8288,75900,Jaromir,Poljak,Obora 669,+421975473893,Jaromir.Poljak1078@gmail.com
860411/7995,05801,Branislav,Stojak,Srobarova 42,+421991651913,Branislav.Stojak6433@gmail.com
850804/8307,73601,Richard,Jancuska,Gottwaldova 35,+421968588834,Richard.Jancuska4545@gmail.com
870806/7995,97251,Marek,Skopik,Mierove nam.21/4,+421936085932,Marek.Skopik5316@gmail.com
861204/9336,02201,Juraj,Brezny,Suvorovska 2591,+421959255610,Juraj.Brezny1447@gmail.com
850228/7431,01008,Milan,Dobias,Levocska 2,+421911506084,Milan.Dobias3400@gmail.com
850720/7643,97101,Marcel,Kosa,Fandlyho 13/10,+421977121662,Marcel.Kosa6396@gmail.com
865320/8740,08001,Jaroslava,Jancuskova,Prostejovska 12,+421932377556,Jaroslava.Jancuskova2032@gmail.com
850912/7462,91101,Martin,Allo,Bavlnarska 20,+421962697169,Martin.Allo6207@gmail.com
865417/8016,02712,Eva,Vaculova,Oravicka 98,+421931704333,Eva.Vaculova7334@gmail.com
840515/8971,01007,Josef,Krempa,Gastanova 50/20,+421998029885,Josef.Krempa3058@gmail.com
850911/7980,03601,Jozef,Kovac,Malinovskeho 3/12,+421995614150,Jozef.Kovac7514@gmail.com
830808/7150,97646,Peter,Svec,Osloboditelov 154,+421934239851,Peter.Svec2569@gmail.com
830117/7720,02052,Stanislav,Solansky,207,+421936638274,Stanislav.Solansky2237@gmail.com
840412/8128,97669,Robert,Duda,kpt. Nalepku 247,+421928250458,Robert.Duda7074@gmail.com
840202/8954,97901,Martin,Ratkovsky,Hurbanova 2,+421927163148,Martin.Ratkovsky1698@gmail.com
840515/5572,97101,Daniel,Risa,Trhova 122/7,+421974653653,Daniel.Risa5285@gmail.com
841230/8278,93401,Tomas,Bros,Saratovska 41,+421988398077,Tomas.Bros9208@gmail.com
840716/7516,01001,Miroslav,Belica,Kalov 23,+421979570996,Miroslav.Belica9804@gmail.com
850406/7979,03601,David,Slabej,Estova 11,+421952586090,David.Slabej4222@gmail.com
846006/8430,98545,Slavka,Schwabova,Latky 16,+421913221961,Slavka.Schwabova9315@gmail.com
851127/2022,02356,Peter,Bernat,Potok 55,+421942445966,Peter.Bernat4072@gmail.com
840508/7966,02201,Vladimir,Durcan,Chalupkova 158,+421911709108,Vladimir.Durcan9621@gmail.com
840118/8455,01008,Dalibor,Zoricak,Dobsinskeho 22,+421920792478,Dalibor.Zoricak2627@gmail.com
851224/8327,97245,Igor,Revaj,Budovatelska 170,+421921671600,Igor.Revaj6274@gmail.com
830812/8466,97216,Miroslav,Ferenc,Poluvsie 138,+421953909486,Miroslav.Ferenc2906@gmail.com
821208/7895,01801,Peter,Bella,189,+421924687425,Peter.Bella3983@gmail.com
830125/8075,01332,Roman,Kuva,Svedernik-Keblov 80,+421985446680,Roman.Kuva9967@gmail.com
820115/8471,02201,Vit,Stetina,J.Krala 2591/5,+421942834830,Vit.Stetina2032@gmail.com
841126/7887,95701,Juraj,Cerven,K Priehrade 786/3,+421988048162,Juraj.Cerven8536@gmail.com
840307/7485,95122,Lubomir,Kominek,185,+421924593179,Lubomir.Kominek4804@gmail.com
850521/8733,97226,Tomas,Ha Duy,Sladkovicova 624/10,+421973143209,Tomas.Ha Duy2656@gmail.com
861021/8584,97217,Peter,Pariza,Lesna 335/9,+421970597412,Peter.Pariza8877@gmail.com
870723/5479,null,Martin,Zaujec,null,+421947653258,null
841130/8433,96206,Patrik,Durkac,364,+421933496023,Patrik.Durkac5187@gmail.com
850306/8761,96701,Jakub,Matejicka,138,+421965826149,Jakub.Matejicka7217@gmail.com
705813/8428,01001,Miriam,Lobotkova,Fandlyho 44,+421966305116,Miriam.Lobotkova6212@gmail.com
726204/8002,01001,Martina,Lackova,Predmestska 30,+421959723383,Martina.Lackova6016@gmail.com
850423/7995,02712,Jaroslav,Dvorak,Skolska 362,+421922670356,Jaroslav.Dvorak9970@gmail.com
840417/8431,06601,Martin,Vecere,Osloboditelov 1577/6,+421934130960,Martin.Vecere711@gmail.com
870411/8742,02354,Michal,Vazan,Zavodie 87,+421911287287,Michal.Vazan3989@gmail.com
851101/8197,79401,Andrej,Varga,Mahenova 25,+421989602702,Andrej.Varga7837@gmail.com
840319/7495,92705,Karel,Augustin,F.Krala 4,+421956300612,Karel.Augustin3659@gmail.com
840114/7755,91101,Pavol,Klimo,Halalovka 62,+421919531315,Pavol.Klimo289@gmail.com
850325/8731,40011,Marian,Samuhel,CSLA 61,+421925000066,Marian.Samuhel831@gmail.com
840512/8127,03601,Jan,Pintes,J.Hvizdaka 3/8,+421975860780,Jan.Pintes7382@gmail.com
